8.690000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00
8.690000000000000000e+02,4.996000000000000441e+00,4.000000000000000083e-03
8.690000000000000000e+02,4.996000000000000441e+00,4.000000000000000083e-03
8.690000000000000000e+02,4.995000000000000107e+00,5.000000000000000104e-03
8.690000000000000000e+02,4.988000000000000433e+00,1.200000000000000025e-02
8.690000000000000000e+02,4.987000000000000099e+00,1.299999999999999940e-02
8.690000000000000000e+02,4.987000000000000099e+00,1.299999999999999940e-02
8.690000000000000000e+02,4.985999999999999766e+00,1.400000000000000029e-02
8.690000000000000000e+02,4.983999999999999986e+00,1.600000000000000033e-02
8.690000000000000000e+02,4.982000000000000206e+00,1.799999999999999864e-02
8.690000000000000000e+02,4.977999999999999758e+00,2.199999999999999872e-02
8.690000000000000000e+02,4.974999999999999645e+00,2.500000000000000139e-02
8.690000000000000000e+02,4.972000000000000419e+00,2.800000000000000058e-02
8.690000000000000000e+02,4.969000000000000306e+00,3.099999999999999978e-02
8.690000000000000000e+02,4.964999999999999858e+00,3.500000000000000333e-02
8.690000000000000000e+02,4.961000000000000298e+00,3.899999999999999994e-02
8.690000000000000000e+02,4.956999999999999851e+00,4.299999999999999656e-02
8.690000000000000000e+02,4.951999999999999957e+00,4.800000000000000100e-02
8.690000000000000000e+02,4.948000000000000398e+00,5.199999999999999761e-02
8.690000000000000000e+02,4.943999999999999950e+00,5.600000000000000117e-02
8.690000000000000000e+02,4.940999999999999837e+00,5.899999999999999689e-02
8.690000000000000000e+02,4.935999999999999943e+00,6.400000000000000133e-02
8.690000000000000000e+02,4.932000000000000384e+00,6.800000000000000488e-02
8.690000000000000000e+02,4.927999999999999936e+00,7.199999999999999456e-02
8.690000000000000000e+02,4.926000000000000156e+00,7.399999999999999634e-02
8.690000000000000000e+02,4.921000000000000263e+00,7.900000000000000078e-02
8.690000000000000000e+02,4.918999999999999595e+00,8.100000000000000255e-02
8.690000000000000000e+02,4.916999999999999815e+00,8.300000000000000433e-02
8.690000000000000000e+02,4.910999999999999588e+00,8.899999999999999578e-02
8.690000000000000000e+02,4.902000000000000135e+00,9.800000000000000377e-02
8.690000000000000000e+02,4.900000000000000355e+00,1.000000000000000056e-01
8.690000000000000000e+02,4.897000000000000242e+00,1.029999999999999943e-01
8.690000000000000000e+02,4.892000000000000348e+00,1.079999999999999988e-01
8.690000000000000000e+02,4.886000000000000121e+00,1.140000000000000041e-01
8.690000000000000000e+02,4.884000000000000341e+00,1.160000000000000059e-01
8.690000000000000000e+02,4.883000000000000007e+00,1.170000000000000068e-01
8.690000000000000000e+02,4.878999999999999559e+00,1.209999999999999964e-01
8.690000000000000000e+02,4.876000000000000334e+00,1.239999999999999991e-01
8.690000000000000000e+02,4.873000000000000220e+00,1.270000000000000018e-01
8.690000000000000000e+02,4.868999999999999773e+00,1.310000000000000053e-01
8.690000000000000000e+02,4.865000000000000213e+00,1.350000000000000089e-01
8.690000000000000000e+02,4.860000000000000320e+00,1.400000000000000133e-01
8.690000000000000000e+02,4.857000000000000206e+00,1.429999999999999882e-01
8.690000000000000000e+02,4.852999999999999758e+00,1.469999999999999918e-01
8.690000000000000000e+02,4.849999999999999645e+00,1.499999999999999944e-01
8.690000000000000000e+02,4.847000000000000419e+00,1.529999999999999971e-01
8.690000000000000000e+02,4.842999999999999972e+00,1.570000000000000007e-01
8.690000000000000000e+02,4.839000000000000412e+00,1.610000000000000042e-01
8.690000000000000000e+02,4.833999999999999631e+00,1.660000000000000087e-01
8.689339999999999691e+02,4.895999999999999908e+00,1.700000000000000122e-01
8.688669999999999618e+02,4.961999999999999744e+00,1.710000000000000131e-01
