0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.315051850925693100e-02,6.315051850925691712e-02
0.000000000000000000e+00,6.315051850925693100e-02,6.315051850925691712e-02
0.000000000000000000e+00,7.056897321046935734e-02,7.056897321046934346e-02
0.000000000000000000e+00,1.089397442069139771e-01,1.089397442069139216e-01
0.000000000000000000e+00,1.133306835938247270e-01,1.133306835938247131e-01
0.000000000000000000e+00,1.133306835938247270e-01,1.133306835938247131e-01
0.000000000000000000e+00,1.175492144500246278e-01,1.175492144500246555e-01
0.000000000000000000e+00,1.255378817718377504e-01,1.255378817718377504e-01
0.000000000000000000e+00,1.330176442946348347e-01,1.330176442946348070e-01
0.000000000000000000e+00,1.467567291047932321e-01,1.467567291047932598e-01
0.000000000000000000e+00,1.562030710306271664e-01,1.562030710306271941e-01
0.000000000000000000e+00,1.650552732972895564e-01,1.650552732972893899e-01
0.000000000000000000e+00,1.734043513556370597e-01,1.734043513556370875e-01
0.000000000000000000e+00,1.838717183495316432e-01,1.838717183495316709e-01
0.000000000000000000e+00,1.936918080779783669e-01,1.936918080779783391e-01
0.000000000000000000e+00,2.029585972364615354e-01,2.029585972364615354e-01
0.000000000000000000e+00,2.138731907971219148e-01,2.138731907971219148e-01
0.000000000000000000e+00,2.221381222243185016e-01,2.221381222243183351e-01
0.000000000000000000e+00,2.300367729666639716e-01,2.300367729666639716e-01
0.000000000000000000e+00,2.357426023750801292e-01,2.357426023750801292e-01
0.000000000000000000e+00,2.448754049796815768e-01,2.448754049796815768e-01
0.000000000000000000e+00,2.558152486491793720e-01,2.558152486491788724e-01
0.000000000000000000e+00,2.624593013876337921e-01,2.624593013876337921e-01
0.000000000000000000e+00,2.694375560247641577e-01,2.694375560247641022e-01
0.000000000000000000e+00,2.807807647219430769e-01,2.807807647219430769e-01
0.000000000000000000e+00,2.837596157304977940e-01,2.837596157304977940e-01
0.000000000000000000e+00,2.901640832273975068e-01,2.901640832273975068e-01
0.000000000000000000e+00,3.019439851531572905e-01,3.019439851531572905e-01
0.000000000000000000e+00,3.138383254073570106e-01,3.138383254073569550e-01
0.000000000000000000e+00,3.163859985841683820e-01,3.163859985841683264e-01
0.000000000000000000e+00,3.201460502544032916e-01,3.201460502544032916e-01
0.000000000000000000e+00,3.262551799472960257e-01,3.262551799472959702e-01
0.000000000000000000e+00,3.333393392852340154e-01,3.333393392852340154e-01
0.000000000000000000e+00,3.356436453393062402e-01,3.356436453393061847e-01
0.000000000000000000e+00,3.367854278682854696e-01,3.367854278682854696e-01
0.000000000000000000e+00,3.412850355281832337e-01,3.412850355281832337e-01
0.000000000000000000e+00,3.445906887058109991e-01,3.445906887058108881e-01
0.000000000000000000e+00,3.478390317258751585e-01,3.478390317258751585e-01
0.000000000000000000e+00,3.520837442469679224e-01,3.520837442469679224e-01
0.000000000000000000e+00,3.562329320850376457e-01,3.562329320850376457e-01
0.000000000000000000e+00,3.612900919351762496e-01,3.612900919351762496e-01
0.000000000000000000e+00,3.642577160249093615e-01,3.642577160249093615e-01
0.000000000000000000e+00,3.681392759901149225e-01,3.681392759901149780e-01
0.000000000000000000e+00,3.709954684866590968e-01,3.709954684866590968e-01
0.000000000000000000e+00,3.764740797621166646e-01,3.764740797621166646e-01
0.000000000000000000e+00,3.827499150848975296e-01,3.827499150848975296e-01
0.000000000000000000e+00,3.914488884033671123e-01,3.914488884033670568e-01
0.000000000000000000e+00,3.957279376043620345e-01,3.957279376043623120e-01
2.484063318550973343e-01,4.705373581400402738e-01,3.990729999126170768e-01
3.569852075905052824e-01,5.393021850937063100e-01,3.998986358052752932e-01
4.354177173572351123e-01,6.006128001764058366e-01,4.072958260157945043e-01
4.970131004531196384e-01,6.513057647520108517e-01,4.120312728055579576e-01
5.397363387018802028e-01,6.905627247954251313e-01,4.151100050785499485e-01
5.776613996907578041e-01,7.303488272116329671e-01,4.236253751352206942e-01
6.191464627552547562e-01,7.680793877887565069e-01,4.250878729153542146e-01
6.530064451576341744e-01,7.993766340111511104e-01,4.386153022676949065e-01
6.902952321344134612e-01,8.325221276897618594e-01,4.427041754795049133e-01
7.378451161425465532e-01,8.754235354194918051e-01,4.453642883632990546e-01
7.897992040910027933e-01,9.212642008282566630e-01,4.473254968142288956e-01
8.308798717993918226e-01,9.670942411529850347e-01,4.505307736192696866e-01
8.922287106297718262e-01,1.021662759815971766e+00,4.588960509588018710e-01
9.275647558938378001e-01,1.055041284553413172e+00,4.634369145566314963e-01
9.691946854674522438e-01,1.095769917323755616e+00,4.663276331737805647e-01
9.986773034150451256e-01,1.131760080971622839e+00,4.744935659670634354e-01
